case_id,year,month,day,country_id,iso3,country_name,region,city,location,location_latitude,location_longitude,location_accuracy,incident_type,perpetrator_type,organizational_affiliation,organizational_affiliation_2,loneactor_id,target_group,grouped_target_group,target_group_2,grouped_target_group_2,weapon_type,grouped_weapon_type,weapon_type_2,grouped_weapon_type_2,weapon_description,fatal,n_killed,n_wounded,description,plot_type,plot_targeting,plot_operational_planning,version
2022-6-3-2,2022,6,3,6,DEU,Germany,Saarland,Saarbrücken,Klarenthal,49.23227471053943,6.893178110941195,1,2,6,Reichsbürgerbewegung,,473,301,State institutions,,,399,Firearms,,,Unspecified firearm,0,0,2,"A 67-year-old man, believed to be close to the Reichsbürger scene, shot and injured a police officer, barricaded himself in his house and shot out of his window for hours, before comitting suicide. In the morning, police officers entered his house following a court order to confiscate the perpetrator's weapons (26 items) and asked for the weapons to be handed over. The perpetrator managed to get a firearm and shoot at one of the officers, then barricade himself in his house. In the evening, when the special forces stormed the apartment, he had committed suicide and killed his dog. The officer was hospitalised with severe injuries. Another police officer was slightly injured.",,,,2022
2022-6-3-1,2022,6,3,6,DEU,Germany,Brandenburg,Potsdam,m,52.394186200907,13.061015993217293,2,3,6,Totenwaffen (Telegram),,504,300,State institutions,102,Ethnic/religious minorities,100,Explosives,105,Explosives,"IEDs, explosive and chemical materials",0,0,0,"An 18-year-old neo-Nazi was arrested for planning a terrorist attack. The perpetrator had already obtained data and instructions on bomb-making and on how to build weapons and ammunition, and had acquired explosive and chemical materials to use in the attack. In addition, the perpetrator built several improvised explosive devices (IEDs) and incendiary devices and carried out explosion tests over the summer of 2021. The explosion tests were documented in chat groups, where the police first became aware of him. The perpetrator was the leader of the Telegram channel ""Totenwaffen"" where he incited acts of terrorism. The perpetrator had planned an attack in the summer of 2021. The exact location was still to be scouted, but he wanted to promote a coup in order to revive National Socialism in Germany. Furthermore, the perpetrator had written on Telegram that he wanted to kill Jews, people of color, people of the LGBTQ+ community and leftists. The police searched his house for the first time in July 2021. While waiting for the prosecution, the perpetrator continued to order chemical substances and manuals for the construction of weapons online. He was finally arrested in June 2022. The perpetrator was sentenced to three years and eight months in juvenile detention for the planned attack.",3,5,2,2022
2022-6-16,2022,6,16,16,ESP,Spain,Región de Murcia,Cartagena,m,37.615541988212364,-0.9891082148281238,2,2,6,,,543,102,Ethnic/religious minorities,,,400,Knives/bladed weapons and sharp objects,,,Knife,0,0,1,"A 54-year-old Ecuadorian woman was attacked by a female stranger while waiting in line with her cousin at a charity food distribution. The assailant stabbed her in the back while shouting racist remarks. The victim received emergency medical care for injuries that caused long-term health issues, including kidney bleeding, numbness, and recurring hospital visits. During the trial, the perpetrator expressed further racist views, blaming immigrants for taking jobs and living off aid. She was sentenced to nine and a half years in prison and ordered to pay the victim €31,178 in damages.",,,,2023
2022-6-18,2022,6,18,14,NOR,Norway,Oslo,Oslo,Ensjø,59.91446380518999,10.78784401587585,1,2,6,,,572,102,Ethnic/religious minorities,,,399,Firearms,,,Unspecified firearm,0,0,1,"A 44-year-old man of Iraqi origins were shot by his racist neighbor, who was in his 60s. The victim was sunbathing in the common garden of the neighborhood, when he noticed that the perpetrator was watching him warily from his window on the second floor. The victim had never met the perpetrator before this encounter. After a while, the victim called out to the perpetrator and asked him what was wrong. The perpetrator responded by showing his middle finger. The victim also tried to knock on the perpetrator's door, but he did not open. When the victim got back to his spot in the garden and tried to ignore the perpetrator, he was suddenly shot in the leg. The victim was rushed to the hospital. When the police entered the perpetrator's apartment, they found 235 pistols, revolvers, and rifles (4-er case?). Most of the firearms were black powder weapons produced before 1890 (not subjected to registration but can be fatal). The perpetrator was drunk at the time of the incident. The court  believed that the perpetrator's behavior was marked by a ""somewhat negative view of people with a different skin colour [than white]"". The perpetrator admitted to the police that he had not shot the victim, was he not dark-skinned. The perpetrator was sentenced to one year and eight months in prison and the weapons were confiscated.",,,,2023
2022-6-21,2022,6,21,10,ITA,Italy,Lazio,Multiple locations,Multiple locations,41.48453866430841,12.929537841563683,3,3,3,Atomwaffen Division (Germany),,,900,Unknown,,,100,Explosives,499,Knives/bladed weapons and sharp objects,"Improvised explosive device, unspecified sharp objects",0,0,0,"Two 19-year-old men were arrested by police after police found a powerful improvised explosive device, various sharp weapons and Nazi, fascist, and white supremacist propaganda at their houses. The investigation started in September 2021, when a flyer was found on a police patrol car with a hooded person cutting the throat of a police officer and the slogan ""Slaughter Pigs"". Symbols on the flyer were related to the white supremacist AtomWaffen Division. Police stated that the perpetrators wanted to start a violent neo-Nazi group with the aim of carrying out terror attacks, although the perpetrators did not select a target yet.",5,1,3,2022
2022-6-27,2022,6,27,19,GBR,United Kingdom,England,Liverpool,Fell Street,53.40990455972555,-2.949509771164806,1,2,6,,,474,102,Ethnic/religious minorities,,,400,Knives/bladed weapons and sharp objects,,,Knife,0,0,2,"Two teenagers aged 17 and 18 were subjected to a knife attack by a 56-year-old man. The perpetrator approached the victims while shouting racial abuse at them. When one of the victims shouted back, the perpetrator slashed him in the neck with a knife. The second victim rushed to help his friend and was also slashed in the arm. Both victims required hospital treatment for their injuries. The police treats the attack as a hate crime and charged the 56-year-old.",,,,2022
2022-6-27-1,2022,6,27,19,GBR,United Kingdom,England,Cheshire,Cheshire,53.23161609863439,-2.631386180620712,2,4,6,,,544,900,Unknown,,,105,Explosives,399,Firearms,Explosives and firearm made from a length of aluminium tube,0,0,0,"A 20-year-old was arrested and sentenced for possessing terrorist information, disseminating a terror publication, having an explosive substance, and possessing a firearm without a license. During the court proceedings, the judge described the items found at his property as ""items that could be used to kill and seriously injure people"". The perpetrator had decorated his family's shed with Nazi memorabilia and posted a series of videos on a far-right Telegram chatroom. In one self-filmed video, he was seen in a gas mask surrounded by a choking cloud of smoke after attempting to blend explosives while saying ""next time I'll do this outside"". The police found a USB thumb in his room with folders named ""Boogaloo"", in reference to ""race war"", containing guides on constructing a shotgun, homemade plastic explosives, and conducting arson attacks. The perpetrator had also expressed online that minorities should be shot. The police arrested him after receiving a tip, due to concerns about his threat to innocent lives. ",,,,2023
2022-7-2,2022,7,2,6,DEU,Germany,Nordrhein-Westfalen,Düsseldorf,m,51.22318114427994,6.780662753199331,2,2,6,,,475,102,Ethnic/religious minorities,,,400,Knives/bladed weapons and sharp objects,600,Beating/kicking,"Knife, beating/kicking",0,0,2,"A 17-year-old and an 18-year-old were attacked by a man aged between 35 and 45. The attack took place on a subway train, after the perpetrator allegedly was disturbed by the victims' phone usage. He racially insulted one of the victims and headbutted him, he then stabbed the other victim with a knife. The victims fled the train at the following station. The victim of the stabbing was hospitalised in serious conditions.",,,,2022
2022-7-6,2022,7,6,17,SWE,Sweden,Gotland,Visby,Almedalen,57.854210981438534,18.111225735753347,1,1,6,Nordic Resistance Movement,,511,200,Political opponents,207,Political opponents,400,Knives/bladed weapons and sharp objects,,,Knife,1,1,0,"A 32-year-old man with links to the Nordic Resistance Movement killed a 64-year-old woman, the psychiatry coordinator for the Swedish Association of Local Authorities and Regions (SKR). The perpetrator stabbed the victim to death in front of numerous witnesses during the Almedals Week, an annual event that Swedish politicians attend. The perpetrator was arrested and, according to the prosecutor, was planning of committing more murders, including that of the leader of the Centre Party, Annie Lööf. The perpetrator participated in Nordic Resistance Movement demonstrations in the past and called himself in his own notebook ""Swedish Breivik"". The perpetrator claimed he attacked the victim because she was an easier target than politicians, who have bodyguards, and that he chose to attack at the event to symbolically ""attack the whole society"". According to the forensic psychiatric evaluation the perpetrator suffered from severe mental illness during and after the attack and he was therefore sentenced to psychiatric treatment instead of prison.",,,,2022
2022-7-7,2022,7,7,6,DEU,Germany,Niedersachsen,Braunschweig,Weststadt,52.24921953993974,10.479195074393699,1,2,6,,,486,102,Ethnic/religious minorities,,,600,Beating/kicking,,,Beating/kicking,0,0,1,"A 13-year-old boy was attacked by an unknown man, aged between 20 and 25. The victim was traveling by tram together with his German ethnic girlfriend. When the victim said goodbye to his girlfriend and walked off the tram, the perpetrator fallowed him and told him to ""keep his hands off German girls"" and hit him. The victim tried to flee but fell on the ground. He was followed by the perpetrator who kicked him in the head several times while he was laying on the ground. An ambulance that was passing by rescued the victim. The victim was hospitalized.",,,,2022
